recent_reviews
91
NaN
82
94
56
86
61
56
63
77
81
92
84
69
NaN
46
76
88
NaN
77
78
71
89
92
NaN
NaN
84
65
44
92
65
NaN
70
NaN
100
87
85
97
93
NaN
41
91
79
75
66
87
75
82
95
93
84
93
50
89
85
NaN
84
54
NaN
94
72
NaN
42
66
88
66
87
97
83
90
51
90
90
95
94
96
63
91
84
75
66
81
100
90
NaN
90
74
87
86
NaN
95
88
NaN
82
70
69
71
NaN
90
71
56
67
76
88
84
85
85
NaN
NaN
50
NaN
41
NaN
79
NaN
NaN
76
88
75
92
88
56
81
86
66
85
83
58
NaN
NaN
NaN
72
88
76
NaN
62
64
86
73
NaN
90
NaN
58
81
43
NaN
89
NaN
93
94
64
81
97
92
28
69
86
71
83
95
NaN
87
59
69
78
81
88
75
89
75
95
75
NaN
NaN
82
90
80
89
68
NaN
98
NaN
45
50
89
90
NaN
NaN
NaN
100
87
71
82
85
92
NaN
60
80
84
100
75
40
NaN
100
NaN
84
NaN
NaN
82
76
83
86
85
NaN
NaN
73
76
97
NaN
100
NaN
NaN
30
97
95
50
100
63
63
90
86
92
75
NaN
NaN
74
80
87
55
NaN
NaN
67
96
66
NaN
85
NaN
NaN
57
94
77
93
81
100
NaN
84
64
NaN
90
69
NaN
88
75
NaN
88
NaN
NaN
59
85
71
NaN
87
77
94
93
68
NaN
78
80
NaN
88
81
NaN
90
92
77
47
74
96
75
94
85
64
NaN
93
84
64
NaN
81
58
100
60
77
83
100
65
88
NaN
64
NaN
94
NaN
77
72
87
78
51
NaN
NaN
75
NaN
86
79
74
NaN
77
79
100
NaN
NaN
NaN
80
94
80
NaN
94
72
87
85
94
40
40
90
75
93
83
66
94
88
81
80
81
81
NaN
95
97
87
86
92
95
65
75
85
73
61
70
60
NaN
84
90
89
NaN
89
72
92
NaN
NaN
93
93
81
51
71
NaN
96
75
NaN
80
71
73
55
95
85
69
NaN
93
68
88
93
90
NaN
72
NaN
66
77
85
60
78
33
71
NaN
NaN
NaN
86
90
53
86
95
NaN
96
NaN
NaN
NaN
77
NaN
73
96
69
NaN
64
NaN
NaN
75
64
NaN
72
76
NaN
66
55
66
92
87
87
NaN
80
78
NaN
83
94
NaN
NaN
NaN
NaN
90
88
73
93
NaN
63
NaN
78
NaN
NaN
80
89
100
100
90
88
NaN
92
92
40
91
NaN
NaN
NaN
NaN
94
84
80
NaN
95
NaN
NaN
92
57
85
NaN
NaN
68
NaN
84
100
NaN
NaN
76
94
NaN
NaN
NaN
80
96
NaN
73
91
76
72
82
NaN
NaN
NaN
78
66
NaN
90
83
95
NaN
84
86
90
56
NaN
NaN
80
90
90
NaN
NaN
85
NaN
81
96
93
NaN
89
69
91
54
45
85
96
75
NaN
51
75
84
94
NaN
NaN
73
81
75
93
81
86
NaN
NaN
NaN
NaN
70
88
87
85
40
82
NaN
NaN
80
NaN
NaN
64
91
100
94
93
93
NaN
92
60
NaN
NaN
NaN
75
NaN
NaN
NaN
70
72
80
100
NaN
NaN
NaN
79
NaN
46
60
50
NaN
66
87
53
91
91
43
88
NaN
64
NaN
69
96
71
64
NaN
64
NaN
81
NaN
NaN
58
NaN
NaN
NaN
93
NaN
NaN
NaN
NaN
87
100
NaN
NaN
81
90
88
92
93
89
NaN
78
83
NaN
70
61
73
NaN
92
NaN
90
90
NaN
93
85
93
89
91
44
97
NaN
NaN
NaN
NaN
89
95
NaN
91
100
81
NaN
NaN
NaN
82
NaN
NaN
97
91
60
85
NaN
54
73
76
72
100
40
44
NaN
100
100
67
96
NaN
87
NaN
92
92
78
NaN
100
76
77
86
NaN
30
NaN
NaN
60
100
87
86
NaN
NaN
84
NaN
NaN
NaN
78
NaN
78
NaN
80
75
59
85
NaN
100
62
NaN
100
80
NaN
84
93
69
76
NaN
NaN
NaN
91
92
91
NaN
42
73
80
81
47
85
69
61
81
NaN
75
92
77
84
NaN
81
92
NaN
NaN
88
86
NaN
42
56
73
90
NaN
NaN
72
66
92
96
40
NaN
70
62
NaN
73
76
89
65
NaN
NaN
68
88
NaN
37
NaN
90
92
NaN
NaN
NaN
NaN
63
NaN
NaN
NaN
97
76
NaN
92
NaN
NaN
92
68
NaN
83
100
NaN
NaN
NaN
90
NaN
NaN
NaN
72
NaN
NaN
NaN
NaN
78
NaN
85
NaN
NaN
NaN
NaN
96
NaN
96
NaN
NaN
NaN
NaN
NaN
NaN
100
85
NaN
NaN
48
NaN
60
82
41
83
NaN
92
NaN
NaN
NaN
100
83
NaN
NaN
NaN
NaN
NaN
NaN
52
NaN
NaN
NaN
100
100
NaN
NaN
NaN
81
NaN
40
NaN
NaN
NaN
NaN
89
81
NaN
NaN
87
88
NaN
81
NaN
NaN
92
NaN
92
50
83
90
76
66
NaN
75
94
63
NaN
NaN
NaN
84
76
81
NaN
NaN
78
NaN
NaN
70
100
60
NaN
80
NaN
NaN
NaN
NaN
93
82
NaN
85
92
76
100
86
89
80
88
84
NaN
78
70
NaN
90
94
79
96
NaN
NaN
NaN
69
100
68
NaN
73
88
96
NaN
NaN
89
56
NaN
NaN
NaN
NaN
NaN
79
NaN
NaN
NaN
NaN
90
NaN
NaN
90
NaN
NaN
77
NaN
88
95
NaN
18
97
66
NaN
NaN
NaN
44
91
92
NaN
NaN
NaN
83
77
77
NaN
87
71
48
50
85
NaN
NaN
80
NaN
100
NaN
71
95
96
24
90
94
90
85
NaN
60
NaN
89
64
87
75
NaN
88
50
NaN
NaN
89
85
61
64
NaN
NaN
86
79
NaN
94
81
96
68
90
95
74
NaN
84
NaN
56
100
66
77
NaN
NaN
72
86
NaN
77
NaN
72
85
60
73
100
87
NaN
NaN
60
NaN
76
80
NaN
66
NaN
92
50
NaN
93
77
98
57
58
NaN
NaN
NaN
NaN
54
84
83
90
78
NaN
76
NaN
NaN
NaN
NaN
64
83
100
62
NaN
NaN
78
75
NaN
NaN
NaN
NaN
NaN
51
93
84
NaN
NaN
NaN
97
NaN
63
NaN
NaN
90
69
54
NaN
NaN
NaN
85
86
95
79
100
NaN
NaN
NaN
NaN
83
95
NaN
78
73
84
70
80
55
83
NaN
77
50
47
89
73
77
95
82
94
NaN
76
NaN
NaN
NaN
60
87
NaN
NaN
86
72
NaN
NaN
NaN
NaN
50
NaN
NaN
NaN
NaN
92
NaN
75
NaN
NaN
NaN
41
NaN
NaN
NaN
75
NaN
91
NaN
NaN
100
NaN
NaN
92
66
NaN
78
NaN
NaN
83
NaN
NaN
100
NaN
80
NaN
NaN
NaN
97
NaN
60
NaN
NaN
100
93
NaN
NaN
NaN
NaN
NaN
86
NaN
NaN
78
NaN
NaN
86
100
54
63
50
NaN
53
NaN
NaN
80
90
NaN
NaN
90
NaN
68
NaN
NaN
NaN
NaN
64
NaN
NaN
NaN
92
NaN
NaN
NaN
68
NaN
NaN
84
86
NaN
NaN
55
94
73
NaN
100
NaN
NaN
90
68
NaN
77
NaN
82
90
NaN
NaN
27
81
NaN
NaN
NaN
88
93
NaN
NaN
80
NaN
94
NaN
92
NaN
NaN
71
91
NaN
32
71
88
88
NaN
93
88
NaN
70
NaN
NaN
NaN
NaN
93
NaN
96
NaN
NaN
NaN
89
76
NaN
88
NaN
NaN
82
73
NaN
NaN
NaN
NaN
NaN
100
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
76
NaN
86
NaN
64
88
NaN
73
89
84
87
NaN
68
100
40
61
68
NaN
NaN
81
NaN
NaN
NaN
NaN
NaN
NaN
43
NaN
69
85
NaN
NaN
NaN
71
55
NaN
82
NaN
NaN
NaN
NaN
NaN
NaN
90
72
36
NaN
71
NaN
NaN
NaN
NaN
70
81
84
NaN
94
89
72
73
NaN
93
NaN
95
NaN
66
NaN
70
NaN
NaN
56
66
72
NaN
93
NaN
91
100
80
NaN
94
88
NaN
NaN
NaN
NaN
96
83
68
NaN
NaN
76
95
NaN
NaN
62
89
85
NaN
NaN
NaN
92
50
NaN
NaN
NaN
100
NaN
NaN
NaN
61
88
87
NaN
NaN
NaN
NaN
NaN
66
NaN
NaN
NaN
46
NaN
NaN
74
NaN
NaN
NaN
47
84
NaN
NaN
78
NaN
81
87
NaN
NaN
NaN
83
85
NaN
63
NaN
NaN
NaN
93
90
NaN
75
NaN
NaN
NaN
81
85
81
88
51
47
NaN
NaN
NaN
100
NaN
66
NaN
NaN
NaN
NaN
95
100
84
NaN
NaN
86
76
NaN
NaN
NaN
NaN
NaN
81
NaN
87
66
NaN
83
81
NaN
NaN
84
76
NaN
NaN
NaN
83
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
80
NaN
NaN
NaN
68
84
NaN
NaN
NaN
NaN
34
64
100
79
76
92
NaN
68
NaN
NaN
78
NaN
86
NaN
NaN
79
NaN
86
NaN
NaN
NaN
70
NaN
40
NaN
96
85
NaN
NaN
NaN
NaN
94
NaN
95
NaN
NaN
NaN
100
38
78
NaN
NaN
NaN
NaN
NaN
NaN
NaN
57
NaN
95
NaN
NaN
NaN
92
81
NaN
NaN
NaN
NaN
NaN
NaN
NaN
71
NaN
NaN
NaN
94
80
NaN
NaN
NaN
NaN
71
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
91
75
NaN
NaN
NaN
NaN
NaN
70
NaN
NaN
NaN
53
NaN
NaN
NaN
NaN
54
90
NaN
90
NaN
NaN
NaN
NaN
NaN
84
NaN
88
NaN
NaN
NaN
NaN
NaN
NaN
72
NaN
NaN
NaN
NaN
NaN
NaN
54
NaN
69
NaN
NaN
NaN
87
44
87
NaN
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
66
90
NaN
NaN
NaN
NaN
30
NaN
92
NaN
NaN
NaN
NaN
NaN
66
90
70
NaN
64
NaN
NaN
92
NaN
NaN
90
NaN
NaN
92
NaN
NaN
NaN
NaN
NaN
NaN
54
NaN
NaN
NaN
92
NaN
60
NaN
92
NaN
NaN
NaN
NaN
81
91
NaN
58
100
NaN
NaN
67
NaN
NaN
43
NaN
NaN
NaN
NaN
NaN
100
71
NaN
NaN
82
88
80
NaN
90
75
NaN
100
NaN
80
NaN
NaN
NaN
54
NaN
NaN
91
NaN
94
NaN
NaN
NaN
NaN
74
64
76
NaN
NaN
NaN
NaN
NaN
NaN
NaN
89
NaN
63
100
91
NaN
NaN
94
NaN
NaN
NaN
NaN
74
NaN
NaN
94
NaN
NaN
NaN
90
NaN
NaN
NaN
88
57
NaN
NaN
NaN
NaN
NaN
NaN
72
60
NaN
NaN
NaN
46
84
NaN
NaN
NaN
NaN
91
NaN
NaN
NaN
NaN
NaN
84
NaN
100
NaN
NaN
NaN
96
100
40
NaN
NaN
69
NaN
94
NaN
NaN
NaN
72
NaN
NaN
NaN
NaN
NaN
NaN
100
73
NaN
NaN
NaN
89
NaN
52
85
91
NaN
NaN
90
NaN
49
NaN
56
NaN
88
NaN
NaN
54
100
83
NaN
63
NaN
NaN
37
NaN
NaN
74
NaN
72
88
41
80
NaN
57
NaN
81
90
76
NaN
87
NaN
81
NaN
NaN
NaN
90
56
NaN
NaN
NaN
NaN
88
94
61
81
NaN
NaN
70
NaN
NaN
NaN
83
NaN
84
NaN
NaN
NaN
NaN
94
NaN
76
NaN
NaN
80
NaN
71
NaN
NaN
72
NaN
NaN
NaN
NaN
90
72
NaN
92
NaN
NaN
NaN
100
55
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
81
NaN
100
NaN
NaN
NaN
NaN
NaN
57
NaN
NaN
90
NaN
NaN
NaN
93
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
94
NaN
NaN
NaN
NaN
NaN
NaN
NaN
71
NaN
NaN
65
NaN
NaN
NaN
NaN
NaN
NaN
NaN
95
NaN
55
NaN
92
100
NaN
100
82
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
65
NaN
NaN
NaN
100
84
NaN
93
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
67
46
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
NaN
NaN
87
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
60
NaN
NaN
NaN
NaN
44
NaN
NaN
NaN
NaN
96
68
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
96
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
NaN
NaN
92
NaN
NaN
NaN
76
NaN
NaN
90
NaN
75
NaN
96
NaN
93
81
NaN
94
NaN
81
NaN
82
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
NaN
NaN
96
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
60
86
NaN
NaN
NaN
NaN
NaN
NaN
78
NaN
65
NaN
NaN
80
NaN
77
NaN
NaN
NaN
NaN
88
60
NaN
96
NaN
NaN
NaN
NaN
NaN
92
NaN
NaN
66
NaN
25
NaN
72
NaN
NaN
NaN
NaN
NaN
NaN
60
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
70
NaN
NaN
NaN
NaN
NaN
66
100
75
86
NaN
NaN
NaN
74
83
NaN
81
NaN
NaN
NaN
NaN
NaN
NaN
80
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
92
NaN
NaN
92
93
NaN
NaN
NaN
NaN
64
64
NaN
NaN
NaN
94
NaN
NaN
NaN
NaN
NaN
NaN
75
NaN
NaN
73
76
NaN
NaN
NaN
NaN
NaN
NaN
NaN
58
NaN
72
NaN
NaN
72
NaN
NaN
NaN
NaN
31
NaN
NaN
NaN
NaN
50
NaN
75
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
75
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
40
NaN
NaN
NaN
NaN
80
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
83
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
65
63
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
80
81
NaN
NaN
NaN
61
NaN
NaN
NaN
66
NaN
NaN
NaN
NaN
NaN
NaN
58
NaN
NaN
71
NaN
NaN
70
NaN
97
NaN
NaN
NaN
71
93
NaN
NaN
74
NaN
NaN
NaN
NaN
NaN
NaN
NaN
76
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
73
NaN
NaN
NaN
40
55
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
94
80
NaN
NaN
65
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
98
NaN
NaN
NaN
80
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
64
NaN
36
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
83
NaN
83
NaN
NaN
96
NaN
57
NaN
NaN
NaN
NaN
NaN
NaN
52
85
NaN
NaN
NaN
NaN
NaN
86
NaN
NaN
NaN
NaN
NaN
NaN
100
91
68
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
84
53
NaN
83
NaN
NaN
63
NaN
61
NaN
91
NaN
NaN
NaN
NaN
98
75
NaN
NaN
88
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
54
NaN
NaN
NaN
NaN
NaN
84
NaN
NaN
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
73
NaN
NaN
NaN
NaN
85
NaN
NaN
72
84
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
97
NaN
NaN
45
97
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
45
NaN
NaN
NaN
NaN
NaN
93
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
80
NaN
95
NaN
NaN
NaN
NaN
NaN
NaN
NaN
69
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
88
NaN
NaN
NaN
NaN
72
NaN
88
NaN
NaN
NaN
NaN
NaN
73
NaN
81
NaN
NaN
NaN
82
52
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
88
100
NaN
88
NaN
NaN
NaN
69
NaN
72
NaN
86
NaN
NaN
NaN
90
NaN
NaN
25
30
82
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
83
69
NaN
NaN
NaN
NaN
NaN
NaN
41
NaN
NaN
NaN
65
NaN
76
86
NaN
NaN
88
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
87
100
NaN
NaN
NaN
NaN
NaN
92
NaN
NaN
NaN
NaN
NaN
NaN
NaN
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
76
NaN
92
NaN
NaN
NaN
NaN
NaN
NaN
45
NaN
NaN
92
NaN
NaN
71
NaN
NaN
NaN
NaN
86
NaN
NaN
NaN
37
NaN
NaN
89
NaN
NaN
NaN
92
NaN
NaN
NaN
91
NaN
NaN
NaN
81
NaN
91
NaN
NaN
NaN
60
33
NaN
NaN
NaN
96
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
93
NaN
NaN
NaN
NaN
76
NaN
60
NaN
NaN
90
NaN
NaN
85
82
NaN
NaN
NaN
NaN
NaN
NaN
NaN
79
NaN
NaN
NaN
NaN
NaN
88
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
75
NaN
73
NaN
NaN
NaN
100
86
NaN
71
NaN
NaN
NaN
NaN
NaN
76
NaN
NaN
93
NaN
NaN
NaN
80
NaN
NaN
NaN
NaN
NaN
NaN
NaN
74
NaN
NaN
73
NaN
NaN
NaN
86
NaN
NaN
NaN
NaN
NaN
NaN
64
NaN
77
NaN
45
NaN
NaN
NaN
NaN
NaN
NaN
NaN
82
NaN
NaN
NaN
NaN
NaN
NaN
NaN
60
58
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
78
NaN
89
NaN
NaN
NaN
NaN
NaN
NaN
88
91
63
NaN
NaN
NaN
NaN
NaN
NaN
85
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
85
NaN
91
NaN
NaN
96
61
NaN
NaN
98
NaN
NaN
NaN
NaN
46
NaN
NaN
80
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
50
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
77
NaN
NaN
88
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
53
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
87
NaN
NaN
NaN
NaN
16
60
NaN
60
NaN
85
NaN
NaN
NaN
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
72
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
94
NaN
96
NaN
NaN
NaN
NaN
93
NaN
NaN
NaN
81
NaN
NaN
NaN
NaN
100
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
60
91
NaN
NaN
NaN
NaN
NaN
NaN
NaN
83
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
79
100
NaN
NaN
96
NaN
69
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
75
NaN
NaN
92
NaN
NaN
86
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
61
NaN
NaN
NaN
81
76
NaN
NaN
NaN
NaN
NaN
NaN
NaN
66
20
NaN
NaN
NaN
NaN
63
NaN
92
NaN
NaN
NaN
NaN
NaN
NaN
72
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
94
NaN
NaN
NaN
NaN
NaN
86
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
91
NaN
NaN
NaN
NaN
69
50
87
NaN
NaN
NaN
78
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
65
NaN
89
NaN
NaN
NaN
NaN
NaN
NaN
82
NaN
46
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
78
NaN
31
NaN
NaN
NaN
59
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
87
NaN
NaN
NaN
NaN
NaN
59
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
69
NaN
NaN
45
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
52
NaN
NaN
NaN
NaN
NaN
NaN
78
NaN
NaN
NaN
NaN
64
NaN
NaN
NaN
NaN
89
NaN
NaN
54
NaN
NaN
NaN
100
NaN
NaN
77
NaN
NaN
NaN
NaN
NaN
NaN
NaN
94
NaN
NaN
NaN
NaN
NaN
83
86
NaN
58
NaN
NaN
NaN
NaN
84
85
NaN
NaN
NaN
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
62
NaN
NaN
80
80
27
NaN
86
88
NaN
100
NaN
70
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
71
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
90
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
69
NaN
NaN
68
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
52
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
95
NaN
78
92
NaN
NaN
NaN
100
NaN
95
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
70
NaN
91
NaN
42
NaN
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
92
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
61
NaN
NaN
84
91
NaN
NaN
NaN
NaN
NaN
NaN
NaN
70
NaN
85
NaN
NaN
78
NaN
NaN
62
NaN
NaN
77
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
83
NaN
NaN
NaN
90
NaN
NaN
100
NaN
NaN
NaN
NaN
NaN
NaN
NaN
81
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
NaN
88
88
NaN
NaN
NaN
NaN
NaN
NaN
100
NaN
NaN
95
NaN
NaN
NaN
NaN
NaN
86
NaN
NaN
NaN
NaN
NaN
